,CONTENTID,CONTENTTYPEID,CAT1,CAT2,CAT3,TITLE,SIDOCODE,SIGUNGUCODE,ADDRESS,CREATEDTIME,MODIFIEDTIME,MAPX,MAPY,MLEVEL,FIRSTIMAGE,MCATEGORY,SCATEGORY,SEARCHCOUNT,OVERVIEW,DATA
648,2767402,39,A05,A0502,A05020100,대왕해물손칼국수,8,8001,세종특별시 연서면 도신고복로 913 ,20211100000000.0,20221100000000.0,127.248087,36.61281646,6,http://tong.visitkorea.or.kr/cms/resource/68/2767368_image2_1.jpg,음식,한식,3822,"대왕 해물손칼국수는 세종시 연서면 고복리에 자리 잡고 있다. 대표 메뉴는 해물 손칼국수다. 이 밖에 수제 굴림만두, 수제 김치 굴림만두, 반반 만두, 메밀전병 등을 판매한다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 평일에는 오전 11시부터 오후 4시까지 운영하며, 마지막 주문은 3시까지 받는다. 주말과 공휴일에는 1시간 더 연장 영업을 하며, 마지막 주문은 오후 3시 30분까지 받는다.",대왕 해물 손 칼국수 세종시 연서면 복리 잡고 대표 메뉴 해물 손 칼국수 수제 굴림 만두 수제 김치 굴림 만두 만두 메밀 전병 내부 마련 각종 모임 평일 오전 오후 운영 주문 주말 공휴일 연장 영업 주문 오후
649,2738660,39,A05,A0502,A05020100,당미소,8,8001,세종특별자치시 보듬7로 61 (아름동),20210900000000.0,20221200000000.0,127.2526947,36.51933282,6,http://tong.visitkorea.or.kr/cms/resource/83/2740483_image2_1.jpg,음식,한식,6522,"당미소는 표고버섯을 주재료로 하는 요리로 유명한 맛집이다. 대표 메뉴는 표고버섯과 한우가 어우러져 담백한 맛을 내는 표고버섯 한우전골이다. 이 밖에 표고버섯 한우전, 표고소고기 석갈비, 명태강정 등을 맛볼 수 있다. 모든 음식은 포장이 가능하다. 음식점 내부는 모던하고 깔끔한 분위기이며. 단체석이 완비되어 있어 각종 모임 장소로도 적합하며 예약 가능하다.",미소 표고버섯 재료 요리 맛집 대표 메뉴 표고버섯 한우 맛 표고버섯 한우 전골 표고버섯 우전 표고 소고기 석갈비 명태 강정 모든 음식 포장 음식점 내부 모던 분위기 완비 각종 모임 장소
650,2767407,39,A05,A0502,A05020200,뜨레,8,8001,세종특별자치시 달빛1로 284 (아름동),20211100000000.0,20230100000000.0,127.2509921,36.52151032,6,http://tong.visitkorea.or.kr/cms/resource/56/2767356_image2_1.jpg,음식,전문음식,1128,"뜨레는 세종시 아름동에 자리 잡고 있다. 대표 메뉴는 부챗살 스테이크다. 이 밖에 등심 스테이크, 연어 스테이크, 크림 리소토, 라코다치즈 브레드, 새우 라이스, 차돌박이 올리브 스파게티 등을 판다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기에 좋고, 예약도 가능하다. 오전 11시 10분에 문을 열고 오후 9시 50분에 영업을 마감한다.",뜨레 세종시 아름동 잡고 대표 메뉴 부챗살 스테이크 등심 스테이크 연어 스테이크 크림 리소토 코다 치즈 브레드 새우 라이스 차돌박이 올리브 스파게티 판다 내부 마련 각종 모임 오전 문 오후 영업 마감
651,2905558,39,A05,A0502,A05020200,돈스,8,8001,"세종특별자치시  돌마루7길 6 참존빌, 돈스 ",20221100000000.0,20221100000000.0,127.293472,36.60741788,6,http://tong.visitkorea.or.kr/cms/resource/30/2905430_image2_1.jpg,음식,전문음식,4650,"돈스는 세종특별자치시 조치원읍 서창리에 있다. 빈티지한 멋을 풍기는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 돈가스, 함박스테이크, 생선가스, 왕새우 튀김이 함께 나오는 돈스 스폐셜 정식이다. 이 밖에 이탈리안 치즈 돈까스, 오무라이스와 돈까스, 치즈 오븐 스파게티, 까르보나라 크림 스파게티 등 여러 가지 음식이 준비되어 있다. 오후 3시까지 영업하지만, 재료 소진 시 조기에 문을 닫기 때문에 방문 전 문의는 필수다. 옥산 IC에서 가깝고, 주변에 조치원테마거리와 고복자연공원이 있다.",돈스 세종 특별자치시 조치원읍 서창리 빈티 멋 외관 분위기 연출 인테리어 눈 대표 메뉴 돈가스 함박스테이크 생선 가스 왕새우 튀김 돈스 스폐셜 정식 이탈리안 치즈 돈까스 오무라이스 돈까스 치즈 오븐 스파게티 까르보나라 크림 스파게티 가지 음식 준비 오후 영업 재료 소진 조기 문 방문 문의 필수 옥산 주변 조치원 테마 거리 복자 공원
652,2761455,39,A05,A0502,A05020100,명품한우타운,8,8001,세종특별자치시 금남면 금남구즉로 110-3 ,20211000000000.0,20230200000000.0,127.2907037,36.47307213,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,9833,"명품한우타운은 세종시 금남면 신촌리에 있다. 대표 메뉴는 한우다. 내부 정육점에서 맘에 드는 한우를 골라 식당에서 구워 먹을 수 있다. 이 경우 1인당 상차림 비용이 발생한다. 한우 이외에 차돌영양전골, 불고기정식, 육회비빔밥, 진곰탕, 한우국밥, 선지해장국, 냉면 등도 판다. 음식점은 남세종IC에서 가깝고, 주변에 세종호수공원, 전월산국민여가캠핑장이 있다.",명품 한우 타운 세종시 금남면 신촌리 대표 메뉴 한우 내부 정육점 맘 한우 식당 경우 상차림 비용 발생 한우 이외 차돌 영양 전골 불고기 정식 육회 비빔밥 진 곰탕 한우국밥 선지 해장국 냉면 판다 음식점 남 세종 주변 세종 호수 공원 월산 여가 캠핑
653,2871389,39,A05,A0502,A05020100,백제기사식당,8,8001,세종특별자치시  도래말길 5 ,20221000000000.0,20221100000000.0,127.1514684,36.69861322,6,http://tong.visitkorea.or.kr/cms/resource/72/2871372_image2_1.jpg,음식,한식,3774,"백제기사식당은 세종특별자치시 소정면 운당리에 있다. 깔끔한 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 맛깔스러운 반찬과 함께 상에 오르는 제육볶음이다. 이 밖에 김치찌개, 된장찌개, 순두부찌개, 청국장 등도 맛볼 수 있다. 가격은 저렴하지만, 맛은 저렴하지 않고 훌륭하다. 게다가 오전 5시 30분에 문을 여는 덕분에 여행길에 들러 아침 식사를 하기 제격이다. 남풍세IC에서 가깝고, 주변에 베어트리파크와 뒤웅박고을이 있다.",백제기 식당 세종 특별자치시 소정면 리 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 맛깔 반찬 상 볶음 김치찌개 된장찌개 순두부찌개 청국장 가격 맛 게다가 오전 문 여 덕분 여행 길 아침 식사 제격 남풍 세 주변 트리 파크 뒤웅박 고을
654,2678886,39,A05,A0502,A05020100,부강옥,8,8001,세종특별자치시 부강면 부강외천로 103 ,20201000000000.0,20221100000000.0,127.3789443,36.52750079,6,http://tong.visitkorea.or.kr/cms/resource/04/2676004_image2_1.png,음식,한식,25922,1968년부터 현재까지 3대로 이어진 부강옥이다. 각종 매체에서 소개가 많이 되는 맛집이다. 세종특별시자치시에 위치한 한식전문점이다. 대표메뉴는 순대국밥이다,현재 대로 이어진 부강 옥 각종 매체 소개 맛집 세종 특별시 자치시 한식 전문점 대표 메뉴 국밥
655,2871402,39,A05,A0502,A05020100,보재기손두부,8,8001,세종특별자치시  마음안로 161 로뎀빌딩Ⅱ ,20221000000000.0,20221100000000.0,127.2337993,36.51616618,6,http://tong.visitkorea.or.kr/cms/resource/97/2871397_image2_1.jpg,음식,전문음식,3305,"보재기손두부는 세종특별자치시 고운동에 있다. 현대적인 감각이 돋보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 매장 내부 두부 제조실에서 매일 만드는 두부를 넣은 두부김치다. 이 밖에 두부찜정식, 두부전골, 두부제육볶음정식, 두부수육, 콩비지찌개 등 여러 가지 요리가 준비되어 있다. 서세종IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",보재 기손 두부 세종 특별자치시 고운동 현대 감각 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 매장 내부 두부 조실 매일 두부 두부김치 두부 찜 정식 두부 전골 부제 볶음 정식 두부 수육 콩 비지 찌개 가지 요리 준비 세종 주변 국립 세종 수목원 세종 호수 공원
656,2905593,39,A05,A0502,A05020200,빠스타스세군도,8,8001,세종특별자치시  새롬중앙로 63 세종온누리타워 1층 111호,20221100000000.0,20221100000000.0,127.2502681,36.48658098,6,http://tong.visitkorea.or.kr/cms/resource/77/2905477_image2_1.jpg,음식,외국식,1435,"빠스타스세군도는 세종특별자치시 새롬동에 있다. 이국적인 멋을 풍기는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 채끝등심스테이크+바게트 4pcs다. 이 밖에 마르게리타피자, 콰트로포르마지, 부라타 프로슈토, 감바스 알 하이요 등이 준비되어 있다. 서세종 IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",빠스타스 군도 세종 특별자치시 새롬동 국적 멋 외관 분위기 연출 인테리어 눈 대표 메뉴 채끝 등심 스테이크 바게트 마르 리타 피자 콰트로 포르마 부라타 프로슈토 감 바스 알 하이 준비 세종 주변 국립 세종 수목원 세종 호수 공원
657,1018641,39,A05,A0502,A05020100,산장가든,8,8001,세종특별자치시 연서면 도신고복로 1131-7 ,20100500000000.0,20230700000000.0,127.2619389,36.60029592,6,http://tong.visitkorea.or.kr/cms/resource/27/1022627_image2_1.jpg,음식,한식,39722,"대전과 충청권에서 돼지갈비로 가장 유명한 곳이 바로 이 집이다. 이곳은 처음에 갈비가 숯불에 구워져 나오는 것이 특징이다. 그러다 보니 옷에 고기 냄새가 베지 않아 좋고 고기 굽느라 부산스러울 필요 없어 좋다. 맛은 다른 집에 비해 그리 달지 않고 참으로 육질이 부드러운 것이 은은한 숯 향과 함께 좋은 고기의 맛이 그대로 느껴진다. 특히, 이 집의 동치미국수와 함께 먹는 그 맛 또한 별미 중에 별미라 할 수 있겠다.",대전 충청권 돼지갈비 가장 바로 처음 갈비 숯불 특징 옷 고기 냄새 고기 필요 맛 다른 달 참으로 육질 숯 고기 맛 그대로 집의 동치미 국수 맛 또한 별미 별미
658,2805935,39,A05,A0502,A05020700,슈하스코브라질,8,8001,"세종특별자치시   도움8로 (91, 세종마치) ",20220200000000.0,20230100000000.0,127.2715685,36.50424044,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,외국식,1014,"호주산 1등급 청정육을 참숯에 그윽하게 구워 기름기를 쪽!<br><br>브라질 현지 쉐프가 눈앞에서 직접 썰어주어 육즙과 육질의 생생함이 그대로 느껴지는 브라질 정통 바비큐와 스테이크 무한리필.<br>스테이크와 '슈하스코'에 다양한 샐러드바로 구성된 슈하스코 코스로 열정의 나라 브라질의 맛과 멋을 경험해보자.<br>브라질 바비큐 레스토랑(Brazilian Barbecue Restaurant)으로 최고의 코스요리를 지향하므로, 최상의 원재료만 고집한다.<br>인공, 화학 감미료를 첨가하지 않아, 기존의 슈하스코 보다 진보된 건강한 자연의 맛을 느낄 수 있도록 최선을 다하고 있다.<br>편한안 분위기로 연인뿐만 아니라, 각종 모임장소로도 제격인 더브라질.<br>이제는 특별함과 즐거움으로 보답하고자 한다.",호주 산 청정 육 참숯 윽 기름기 쪽 브라질 현지 쉐프 눈앞 직접 육즙 육질 그대로 브라질 정통 바비큐 스테이크 무한리필 스테이크 슈하스코 샐러드 바로 구성 슈하스코 코스 열정 나라 브라질 맛 멋 경험 브라질 바비큐 레스토랑 최고 코스 요리 지향 최상 재료 고집 인공 화학 감미료 첨가 기존 슈하스코 진보 자연 맛 최선 다 분위기 연인 각종 모임 소로 제격 브라질 이제 즐거움 보답
659,2871442,39,A05,A0502,A05020100,세종장어대가,8,8001,세종특별자치시  나성남로 7-16 신영드림타워 ,20221000000000.0,20221100000000.0,127.262181,36.48245944,6,http://tong.visitkorea.or.kr/cms/resource/36/2871436_image2_1.jpg,음식,전문음식,1190,"세종장어대가는 세종특별자치시 나성동에 있다. 깔끔한 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 소금구이와 양념구이가 있는 장어구이다. 식사류는 장어정식, 장어탕, 생우럭탕, 알밥, 물회소면, 누룽지, 된장찌개, 어린이돈까스 등이 있다. 서세종IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",종장 대가 세종 특별자치시 나성동 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 금구 양념 구이 장어구이 식사 류 장어 정식 장어 탕 우럭 탕 알밥 물회 소면 누룽지 된장찌개 어린이 돈까스 세종 주변 국립 세종 수목원 세종 호수 공원
660,2871465,39,A05,A0502,A05020100,세종한우타운,8,8001,세종특별자치시  대첩로 75 세종메디컬프라자 ,20221000000000.0,20221000000000.0,127.2879506,36.59474146,6,http://tong.visitkorea.or.kr/cms/resource/49/2871449_image2_1.jpg,음식,한식,3149,"세종한우타운은 세종특별자치시 조치원읍 신흥리에 있다. 깔끔한 외관과 차분한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 각종 구이용 한우다. 정육점에서 마음에 드는 육류를 골라 식당에 상차림 비용만 지불하면 된다. 이 밖에 한우탕, 육개장, 한우사골곰탕, 육회비빔밥, 물냉면, 소면 등도 준비되어 있다. 서세종IC에서 가깝고, 주변에 조치원 테마거리, 오송호수공원이 있다.",세종 한우 타운 세종 특별자치시 조치원읍 신흥 리 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 각종 한우 정육점 마음 육류 식당 상차림 비용 지불 한우 탕 육개장 한우 사골곰탕 육회 비빔밥 물냉면 소면 준비 세종 주변 조치원 테마 거리 송호 공원
661,2833542,39,A05,A0502,A05020100,소나무향기,8,8001,세종특별자치시  발산1길 54-8 ,20220800000000.0,20220800000000.0,127.2855129,36.45652116,6,http://tong.visitkorea.or.kr/cms/resource/34/2833534_image2_1.jpg,음식,한식,3040,"소나무향기는 세종시 금남면 발산리에 자리 잡고 있다.  대표 메뉴는 미국산 소고기를 재료로 만든 석갈비 정식으로 평일 점심에 한해 한정 수량만 판다. 주문 시 냉면이나 된장찌개 중 한 가지를 선택할 수 있다. 이 밖에 함흥비빔냉면, 함흥물냉면, 갈비탕, 양푼이육개장, 육회비빔밥 등을 판다.  남세종IC와 세종고속시외버스터미널과 가깝다.",소나무 향기 세종시 금남면 발산 리 잡고 대표 메뉴 미국 산 소고기 재료 석갈비 정식 평일 점심 한해 한정 수량 판다 주문 냉면 된장찌개 가지 선택 함흥 비빔냉면 함흥 물냉면 갈비탕 양푼 육개장 육회 비빔밥 판다 남 세종 세종 시외버스 터미널
662,2869702,39,A05,A0502,A05020200,에이트,8,8001,세종특별자치시  한누리대로 288 갤러리밸류시티 2층 204호,20221000000000.0,20221100000000.0,127.2571118,36.48997793,6,http://tong.visitkorea.or.kr/cms/resource/94/2869694_image2_1.jpg,음식,전문음식,3411,"에이트는 세종특별자치시 나성동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 있어 각종 모임에 적당하다. 이곳은 매일 아침 대전광역시 소재 농수산물시장에서 사 오는 신선한 재료로 음식을 만든다. 대표 메뉴는 소고기와 낙지를 매콤하게 볶아서 만든 소낙 라이스다. 이 밖에 콰트로 풍기 피자, 새우로제깔조네, 몽골리안 라이스, 매생이크림 리조또 등 여러 가지 음식이 준비되어 있다. 서세종IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",에이트 세종 특별자치시 나성동 현대 감각 외관 분위기 연출 인테리어 눈 내부 각종 모임 매일 아침 대전광역시 소재 농수산물시장 사 재료 음식 대표 메뉴 소고기 낙지 매콤 낙 라이스 콰트로 풍기 피자 새우 제 몽골리안 라이스 크림 리조또 가지 음식 준비 세종 주변 국립 세종 수목원 세종 호수 공원
663,2726220,39,A05,A0502,A05020100,신안골분식,8,8001,세종특별자치시 조치원읍 신안새동네길 56-1 ,20210700000000.0,20221200000000.0,127.2882584,36.61587515,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,간이음식,5852,"신안골분식은 조치원에서 유명한 떡볶이 맛집이다. 세종 맛집을 검색하면 1순위로 검색될 만큼 인기있다. '골목식당', '생활의 달인'등 각종 TV프로그램에서 소개된 적이 있다. 대표메뉴는 닭볶음탕과 국물떡볶이의 합작으로 닭볶음탕의 칼칼하고 시원한 쫄깃한 떡볶이를 한번에 즐길 수 있다. 인기가 많은 만큼 대기시간이 긴 편이니 가능하다면 붐비는 시간대를 피해서 가는것을 추천한다.<br>",신안 골분 조치원 떡볶이 맛집 세종 맛집 검색 순위 검색 인기 골목 식당 생활 달인 각종 프로그램 소개 적 대표 메뉴 닭볶음탕 국물 떡볶이 합작 닭볶음탕 쫄깃 떡볶이 한번 인기 시간 편이 시간대 피해 추천
664,2905653,39,A05,A0502,A05020300,올진스시,8,8001,세종특별자치시  한누리대로 411 KT&G세종타워A 3층 306호,20221100000000.0,20221100000000.0,127.2588669,36.50117946,6,http://tong.visitkorea.or.kr/cms/resource/92/2905492_image2_1.jpg,음식,외국식,5284,"올진스시는 세종특별자치시 어진동에 있다. 현대적인 감각이 돋보이는 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 대표 메뉴는 매일 공수한 싱싱한 활어로 만든 모든 접시 1,590원이다. 이 밖에 대광어, 활어, 연어, 초새우, 육회 등으로 이루어진 포장 메뉴도 준비되어 있다. 서세종 IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",스시 세종 특별자치시 어진동 현대 감각 외관 분위기 연출 인테리어 눈 대표 메뉴 매일 공수 활 모든 접시 광어 활 연어 초 새우 육회 포장 메뉴 준비 세종 주변 국립 세종 수목원 세종 호수 공원
665,2869758,39,A05,A0502,A05020100,윤가네들깨수제비보쌈,8,8001,세종특별자치시  봉암길 135 ,20221000000000.0,20221000000000.0,127.2843546,36.56171185,6,http://tong.visitkorea.or.kr/cms/resource/39/2869739_image2_1.jpg,음식,한식,3534,"윤가네들깨수제비보쌈은 세종특별자치 연서면 봉암리에 있다. 깔끔한 외관과 예스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있다. 대표 메뉴는 국내산 돼지로 만든 생삼겹살 보쌈과 구수한 맛이 일품인 별미들깨수제비다, 이 밖에 얼큰이칼국수, 해물칼국수, 들깨칼국수 등 다양한 칼국수를 맛볼 수 있다. 여름에만 판매하는 계절 메뉴로는 검은콩국수가 있다. 청주IC에서 가깝고, 주변에 베어트리파크와 세종식물원이 있다.",윤 들깨 수제비 보쌈 세종 특별 자치 연서면 봉 리 외관 분위기 연출 인테리어 눈 내부 마련 대표 메뉴 국내 산 돼지 삼겹살 보쌈 맛 일품 별미 들깨 수제비 얼 칼국수 해물 칼국수 들깨 칼국수 칼국수 여름 계절 메뉴 콩국수 청주 주변 트리 파크 세종 식물원
666,2905671,39,A05,A0502,A05020100,이리추어탕,8,8001,세종특별자치시  보듬8로 31 ,20221100000000.0,20221100000000.0,127.2623633,36.51839143,6,http://tong.visitkorea.or.kr/cms/resource/60/2905660_image2_1.jpg,음식,한식,4858,"이리추어탕은 세종특별자치시 도담동에 있다. 현대적인 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 국산 미꾸라지와 시래기가 어우러진 이리추어탕이며, 이리 통 추어탕과 추어튀김도 인기가 많다. 이 밖에 생장어한판, 양념민물장어, 소금민물장어 등 장어 요리도 준비되어 있다. 서세종 IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",추어탕 세종 특별자치시 도담동 현대 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 국산 미꾸라지 시래기 추어탕 추어탕 추어 튀김 인기 생장 한판 양념 민물장어 소금 민물장어 장어 요리 준비 세종 주변 국립 세종 수목원 세종 호수 공원
667,2869548,39,A05,A0502,A05020100,우탐,8,8001,세종특별자치시  만남로3길 5 JJ빌딩 ,20221000000000.0,20221000000000.0,127.2358995,36.50048191,6,http://tong.visitkorea.or.kr/cms/resource/33/2869533_image2_1.jpg,음식,한식,1375,"우탐은 세종특별자치시 고운동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 가지기 좋다. 대표 메뉴는 해수를 이용한 아이스에이징과 웻에이징을 교차해 숙성한 우탐 등심이다. 이 밖에 우탐 안심, 우탐 새우등심, 한우육회, 깍두기 볶음밥, 한우 된장찌개, 냉면 등을 맛볼 수 있다. 서세종IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",세종 특별자치시 고운동 현대 감각 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 해수 아이스 이징 웻 이징 교차 등심 안심 새우 등심 한우 육회 깍두기 볶음밥 한우 된장찌개 냉면 세종 주변 국립 세종 수목원 세종 호수 공원
668,2753939,39,A05,A0502,A05020100,용댕이매운탕,8,8001,세종특별자치시 연동면 태산로 163-6 ,20211000000000.0,20230100000000.0,127.355341,36.52072893,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,13026,"용댕이매운탕은 세종시 연동면에 자리 잡고 있다. 대표 메뉴는 메기매운탕이다.  빨간 육수에 메기, 미나리, 파, 다진 마늘 등을 넣고 끓인다. 기본으로 수제비가 함께 나오며, 라면 사리나 공깃밥을 추가할 수 있다. 포장도 가능하다. 음식점 주변에는 전월산국민여가캠핑장, 세종필드 GC가 위치해 있다.",용댕 매운탕 세종시 연동면 잡고 대표 메뉴 메기 매운탕 육수 메기 미나리 파 마늘 기본 수제비 라면 사리 깃밥 추가 포장 음식점 주변 월산 여가 캠핑장 세종 필드
669,2869736,39,A05,A0502,A05020100,육산,8,8001,세종특별자치시  시청대로 209 금강르네상스 3층,20221000000000.0,20221000000000.0,127.2932726,36.48332378,6,http://tong.visitkorea.or.kr/cms/resource/09/2869709_image2_1.jpg,음식,한식,6333,"육산은 세종특별자치시 보람동에 있다. 현대적인 외관과 깔끔한 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 200명을 동시에 수용할 수 있는 좌석이 마련되어 있으며, 각종 모임을 위한 단체석도 갖추었다. 대표 메뉴는 직접 만든 양념으로 만든 수제 돼지갈비와 수제 돼지생갈비다. 이 밖에 허브와인삼겹, 한우 등심, 소생갈비, 육회 등을 판다. 평일 점심 특선 메뉴로 궁중소갈비찜 정식과 소불고기전골이 있다. 서세종IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",산 세종 특별자치시 보람동 현대 외관 분위기 연출 인테리어 눈 내부 동시 수용 좌석 마련 각종 모임 석도 대표 메뉴 직접 양념 수제 돼지갈비 수제 돼지 갈비 허브 와인 삼겹 한우 등심 소생 갈비 육회 판다 평일 점심 특선 메뉴 궁 소갈비찜 정식 불고기 전골 세종 주변 국립 세종 수목원 세종 호수 공원
670,2761643,39,A05,A0502,A05020100,진성민속촌,8,8001,세종특별자치시 부강면 청연로 125 ,20211000000000.0,20231000000000.0,127.361268,36.5325499,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,11105,"진성민속촌은 세종시 부강면 부강리에 있다. SBS 시사 교양 프로그램 <생방송 투데이>에 출연한 바 있다. 대표 메뉴는 뼈해장국이며, 감자탕도 판다. 영업을 시작하는 오전 5시부터 문을 닫는 오후 2시까지 손님이 끊이지 않을 정도로 유명한 맛집이다. 음식점은 남청주 IC 와 가까운 거리에 있으며, 주변에 세종합강캠핑장, 실크리버 CC가 있어 연계 관광이 손쉽다.",진성 민속촌 세종시 부강면 부강리 시사 교양 프로그램 생방송 투데이 출연 바 대표 메뉴 뼈 해장국 감자탕 판다 영업 시작 오전 문 오후 손님 맛집 음식점 남 청주 거리 주변 종합 강 캠핑장 실크 리버 계 관광
671,2869602,39,A05,A0502,A05020100,캐슬가든,8,8001,세종특별자치시  의당전의로 286 ,20221000000000.0,20221100000000.0,127.1787791,36.6249055,6,http://tong.visitkorea.or.kr/cms/resource/91/2869591_image2_1.jpg,음식,한식,3004,"캐슬가든은 세종특별자치시 전의면 달전리에 있다. 깔끔한 외관과 예스러운 분위기를 연출하는 인테리어가 눈에 띈다. 내부에는 단체석이 마련되어 있어 각종 모임을 가지기 좋다. 대표 메뉴는 구수한 청국장과 참숯에 구운 돼지고기를 맛볼 수 있는 청국장 2인+참숯 고추장구이 2인이다. 음식을 주문하면 솥 밥이 함께 나온다. 이 밖에 한우 꽃등심, 참숯 초벌 삼겹살, 참숯 고추장 삼겹구이 등이 준비되어 있다. 오전 8시에 문을 열어 여행길에 들러 아침 식사를 하기에도 좋다. 정안IC에서 가깝고, 주변에 고복자연공원과 세종시립민속박물관이 있다. 레이캐슬CC와도 가깝다.",캐슬가든 세종 특별자치시 전의면 달 전리 외관 분위기 연출 인테리어 눈 내부 마련 각종 모임 대표 메뉴 청국장 참숯 운 돼지고기 청국장 인 참숯 고추장 구이 인 음식 주문 솥 밥 한우 꽃 등심 참숯 초벌 삼겹살 참숯 고추장 삼겹 구이 준비 오전 문 여행 길 아침 식사 정안 주변 복자 공원 세종 시립 민속 박물관 레이 캐슬
672,2876021,39,A05,A0502,A05020200,테이블레이,8,8001,세종특별자치시  다정중앙로 39 다정센터프라자2 2층,20221000000000.0,20221000000000.0,127.2486763,36.49407453,6,http://tong.visitkorea.or.kr/cms/resource/10/2876010_image2_1.jpg,음식,전문음식,1402,"테이블 레이는 세종특별자치시 다정동에 있다. 현대적인 감각이 돋보이는 외관과 고급스러운 분위기를 연출하는 인테리어에 단체석도 마련되어 있다. 대표 메뉴는 항정살과 크림 등이 어우러진 항정살 크림 보리 리소토이다. 동죽, 토마토, 최상급 엑스트라 버진, 허브 등을 넣어 만든 허브 봉골레도 많은 사람이 찾는다. 이 밖에 콰트로 치즈 생면 라자냐, 제주 흑돼지 돈마호크 스테이크. 화이트 라구 탈리 올리니 등을 맛볼 수 있다. 서세종IC에서 가깝고, 주변에 국립세종수목원과 세종호수공원이 있다.",테이블 레이 세종 특별자치시 다정동 현대 감각 외관 분위기 연출 인테리어 석도 마련 대표 메뉴 항정살 크림 항정살 크림 보리 리소토 죽 토마토 최상급 엑스트라 버진 허브 허브 봉골레 사람 콰트로 치즈 생면 라자냐 제주 돼지 돈마 호크 스테이크 화이트 구 세종 주변 국립 세종 수목원 세종 호수 공원
673,2734922,39,A05,A0502,A05020300,중부회수산시장,8,8001,세종특별자치시 도움1로 106 메가시티 B101호 (종촌동),20210800000000.0,20230800000000.0,127.24814,36.50286241,6,http://tong.visitkorea.or.kr/cms/resource/97/2735097_image2_1.jpg,음식,전문음식,7634,"중부회수산시장은 세종시에서 가장 큰 규모다. 오전 11시부터 문을 여는데, 식당 영업이 시작되는 오후 4시 전까지 포장과 배달 위주로 운영된다. 대표 메뉴는 각종 생선회다. 이 밖에 포항물회, 매운탕, 회덮밥, 킹크랩 등 각종 해산물도 맛볼 수 있다. 모든 메뉴의 가격이 합리적이라는 것이 장점이다.",중부 회 수산시장 세종시 가장 규모 오전 문 식당 영업 시작 오후 포장 배달 위주 운영 대표 메뉴 각종 생선회 포항 물회 매운탕 회덮밥 킹크랩 각종 해산물 모든 메뉴 가격 합리 장점
